acct_id,sor_id,snap_dt,sor_src_id,dept_grp_cd,dept_id,acct_ofcr_cd,ent_prod_cd,sor_prod_cd,cmtmt_rpmt_src_cnctrn_cd,sic_cd,rcvry_stat_type_cd,intl_agt_id,extrnl_agt_id,fin_agt_id,orig_sor_id,orig_acct_id,acct_rcvry_file_num,acct_recvd_dt,extrnl_agt_asgnmt_dt,acct_st_ind,debt_sales_btch_num,acct_inactivation_dt,acct_int_rt,corrnc_rcpnt_inhibit_ind,last_cntct_dt,next_cntct_dt,acct_last_pmt_dt,acct_last_pmt_amt,acct_last_int_calcn_dt,form_1098_acct_sttlmt_cd,snap_end_dt,bdw_publn_id
1,4,20110205,9,,,,,,,,,,2,,,,,,20110207,,,,,,,,,,,,20110210,
1,5,20110205,9,,,,,,,,,,2,,,,,,20110207,,,,,,,,,,,,20110210,
1,6,20110205,9,,,,,,,,,,2,,,,,,20110207,,,,,,,,,,,,20110210,
1,4,20110206,9,,,,,,,,,,2,,,,,,20110207,,,,,,,,,,,,20110210,
1,5,20110206,9,,,,,,,,,,2,,,,,,20110207,,,,,,,,,,,,20110210,
1,6,20110206,9,,,,,,,,,,2,,,,,,20110207,,,,,,,,,,,,20110210,
1,4,20110207,9,,,,,,,,,,2,,,,,,20110207,,,,,,,,,,,,20110210,
1,5,20110207,9,,,,,,,,,,2,,,,,,20110207,,,,,,,,,,,,20110210,
1,6,20110207,9,,,,,,,,,,2,,,,,,20110207,,,,,,,,,,,,20110210,
1,4,20110205,9,,,,,,,,,,2,,,,,,20110208,,,,,,,,,,,,20110210,
1,5,20110205,9,,,,,,,,,,2,,,,,,20110208,,,,,,,,,,,,20110210,
1,6,20110205,9,,,,,,,,,,2,,,,,,20110208,,,,,,,,,,,,20110210,
1,4,20110206,9,,,,,,,,,,2,,,,,,20110208,,,,,,,,,,,,20110210,
1,5,20110206,9,,,,,,,,,,2,,,,,,20110208,,,,,,,,,,,,20110210,
1,6,20110206,9,,,,,,,,,,2,,,,,,20110208,,,,,,,,,,,,20110210,
1,4,20110207,9,,,,,,,,,,2,,,,,,20110208,,,,,,,,,,,,20110210,
1,5,20110207,9,,,,,,,,,,2,,,,,,20110208,,,,,,,,,,,,20110210,
1,6,20110207,9,,,,,,,,,,2,,,,,,20110208,,,,,,,,,,,,20110210,
1,4,20110205,9,,,,,,,,,,2,,,,,,20110209,,,,,,,,,,,,20110210,
1,5,20110205,9,,,,,,,,,,2,,,,,,20110209,,,,,,,,,,,,20110210,
1,6,20110205,9,,,,,,,,,,2,,,,,,20110209,,,,,,,,,,,,20110210,
1,4,20110206,9,,,,,,,,,,2,,,,,,20110209,,,,,,,,,,,,20110210,
1,5,20110206,9,,,,,,,,,,2,,,,,,20110209,,,,,,,,,,,,20110210,
1,6,20110206,9,,,,,,,,,,2,,,,,,20110209,,,,,,,,,,,,20110210,
1,4,20110207,9,,,,,,,,,,2,,,,,,20110209,,,,,,,,,,,,20110210,
1,5,20110207,9,,,,,,,,,,2,,,,,,20110209,,,,,,,,,,,,20110210,
1,6,20110207,9,,,,,,,,,,2,,,,,,20110209,,,,,,,,,,,,20110210,
1,4,20110205,7,,,,,,,,,,3,,,,,,20110207,,,,,,,,,,,,20110210,
1,5,20110205,7,,,,,,,,,,3,,,,,,20110207,,,,,,,,,,,,20110210,
1,6,20110205,7,,,,,,,,,,3,,,,,,20110207,,,,,,,,,,,,20110210,
1,4,20110206,7,,,,,,,,,,3,,,,,,20110207,,,,,,,,,,,,20110210,
1,5,20110206,7,,,,,,,,,,3,,,,,,20110207,,,,,,,,,,,,20110210,
1,6,20110206,7,,,,,,,,,,3,,,,,,20110207,,,,,,,,,,,,20110210,
1,4,20110207,7,,,,,,,,,,3,,,,,,20110207,,,,,,,,,,,,20110210,
1,5,20110207,7,,,,,,,,,,3,,,,,,20110207,,,,,,,,,,,,20110210,
1,6,20110207,7,,,,,,,,,,3,,,,,,20110207,,,,,,,,,,,,20110210,
1,4,20110205,7,,,,,,,,,,3,,,,,,20110208,,,,,,,,,,,,20110210,
1,5,20110205,7,,,,,,,,,,3,,,,,,20110208,,,,,,,,,,,,20110210,
1,6,20110205,7,,,,,,,,,,3,,,,,,20110208,,,,,,,,,,,,20110210,
1,4,20110206,7,,,,,,,,,,3,,,,,,20110208,,,,,,,,,,,,20110210,
1,5,20110206,7,,,,,,,,,,3,,,,,,20110208,,,,,,,,,,,,20110210,
1,6,20110206,7,,,,,,,,,,3,,,,,,20110208,,,,,,,,,,,,20110210,
1,4,20110207,7,,,,,,,,,,3,,,,,,20110208,,,,,,,,,,,,20110210,
1,5,20110207,7,,,,,,,,,,3,,,,,,20110208,,,,,,,,,,,,20110210,
1,6,20110207,7,,,,,,,,,,3,,,,,,20110208,,,,,,,,,,,,20110210,
1,4,20110205,7,,,,,,,,,,3,,,,,,20110209,,,,,,,,,,,,20110210,
1,5,20110205,7,,,,,,,,,,3,,,,,,20110209,,,,,,,,,,,,20110210,
1,6,20110205,7,,,,,,,,,,3,,,,,,20110209,,,,,,,,,,,,20110210,
1,4,20110206,7,,,,,,,,,,3,,,,,,20110209,,,,,,,,,,,,20110210,
1,5,20110206,7,,,,,,,,,,3,,,,,,20110209,,,,,,,,,,,,20110210,
1,6,20110206,7,,,,,,,,,,3,,,,,,20110209,,,,,,,,,,,,20110210,
1,4,20110207,7,,,,,,,,,,3,,,,,,20110209,,,,,,,,,,,,20110210,
1,5,20110207,7,,,,,,,,,,3,,,,,,20110209,,,,,,,,,,,,20110210,
1,6,20110207,7,,,,,,,,,,3,,,,,,20110209,,,,,,,,,,,,20110210,
1,4,20110205,8,,,,,,,,,,3,,,,,,20110207,,,,,,,,,,,,20110210,
1,5,20110205,8,,,,,,,,,,3,,,,,,20110207,,,,,,,,,,,,20110210,
1,6,20110205,8,,,,,,,,,,3,,,,,,20110207,,,,,,,,,,,,20110210,
1,4,20110206,8,,,,,,,,,,3,,,,,,20110207,,,,,,,,,,,,20110210,
1,5,20110206,8,,,,,,,,,,3,,,,,,20110207,,,,,,,,,,,,20110210,
1,6,20110206,8,,,,,,,,,,3,,,,,,20110207,,,,,,,,,,,,20110210,
1,4,20110207,8,,,,,,,,,,3,,,,,,20110207,,,,,,,,,,,,20110210,
1,5,20110207,8,,,,,,,,,,3,,,,,,20110207,,,,,,,,,,,,20110210,
1,6,20110207,8,,,,,,,,,,3,,,,,,20110207,,,,,,,,,,,,20110210,
1,4,20110205,8,,,,,,,,,,3,,,,,,20110208,,,,,,,,,,,,20110210,
1,5,20110205,8,,,,,,,,,,3,,,,,,20110208,,,,,,,,,,,,20110210,
1,6,20110205,8,,,,,,,,,,3,,,,,,20110208,,,,,,,,,,,,20110210,
1,4,20110206,8,,,,,,,,,,3,,,,,,20110208,,,,,,,,,,,,20110210,
1,5,20110206,8,,,,,,,,,,3,,,,,,20110208,,,,,,,,,,,,20110210,
1,6,20110206,8,,,,,,,,,,3,,,,,,20110208,,,,,,,,,,,,20110210,
1,4,20110207,8,,,,,,,,,,3,,,,,,20110208,,,,,,,,,,,,20110210,
1,5,20110207,8,,,,,,,,,,3,,,,,,20110208,,,,,,,,,,,,20110210,
1,6,20110207,8,,,,,,,,,,3,,,,,,20110208,,,,,,,,,,,,20110210,
1,4,20110205,8,,,,,,,,,,3,,,,,,20110209,,,,,,,,,,,,20110210,
1,5,20110205,8,,,,,,,,,,3,,,,,,20110209,,,,,,,,,,,,20110210,
1,6,20110205,8,,,,,,,,,,3,,,,,,20110209,,,,,,,,,,,,20110210,
1,4,20110206,8,,,,,,,,,,3,,,,,,20110209,,,,,,,,,,,,20110210,
1,5,20110206,8,,,,,,,,,,3,,,,,,20110209,,,,,,,,,,,,20110210,
1,6,20110206,8,,,,,,,,,,3,,,,,,20110209,,,,,,,,,,,,20110210,
1,4,20110207,8,,,,,,,,,,3,,,,,,20110209,,,,,,,,,,,,20110210,
1,5,20110207,8,,,,,,,,,,3,,,,,,20110209,,,,,,,,,,,,20110210,
1,6,20110207,8,,,,,,,,,,3,,,,,,20110209,,,,,,,,,,,,20110210,
1,4,20110205,9,,,,,,,,,,3,,,,,,20110207,,,,,,,,,,,,20110210,
1,5,20110205,9,,,,,,,,,,3,,,,,,20110207,,,,,,,,,,,,20110210,
1,6,20110205,9,,,,,,,,,,3,,,,,,20110207,,,,,,,,,,,,20110210,
1,4,20110206,9,,,,,,,,,,3,,,,,,20110207,,,,,,,,,,,,20110210,
1,5,20110206,9,,,,,,,,,,3,,,,,,20110207,,,,,,,,,,,,20110210,
1,6,20110206,9,,,,,,,,,,3,,,,,,20110207,,,,,,,,,,,,20110210,
1,4,20110207,9,,,,,,,,,,3,,,,,,20110207,,,,,,,,,,,,20110210,
1,5,20110207,9,,,,,,,,,,3,,,,,,20110207,,,,,,,,,,,,20110210,
1,6,20110207,9,,,,,,,,,,3,,,,,,20110207,,,,,,,,,,,,20110210,
1,4,20110205,9,,,,,,,,,,3,,,,,,20110208,,,,,,,,,,,,20110210,
1,5,20110205,9,,,,,,,,,,3,,,,,,20110208,,,,,,,,,,,,20110210,
1,6,20110205,9,,,,,,,,,,3,,,,,,20110208,,,,,,,,,,,,20110210,
1,4,20110206,9,,,,,,,,,,3,,,,,,20110208,,,,,,,,,,,,20110210,
1,5,20110206,9,,,,,,,,,,3,,,,,,20110208,,,,,,,,,,,,20110210,
1,6,20110206,9,,,,,,,,,,3,,,,,,20110208,,,,,,,,,,,,20110210,
1,4,20110207,9,,,,,,,,,,3,,,,,,20110208,,,,,,,,,,,,20110210,
1,5,20110207,9,,,,,,,,,,3,,,,,,20110208,,,,,,,,,,,,20110210,
1,6,20110207,9,,,,,,,,,,3,,,,,,20110208,,,,,,,,,,,,20110210,
1,4,20110205,9,,,,,,,,,,3,,,,,,20110209,,,,,,,,,,,,20110210,
1,5,20110205,9,,,,,,,,,,3,,,,,,20110209,,,,,,,,,,,,20110210,
1,6,20110205,9,,,,,,,,,,3,,,,,,20110209,,,,,,,,,,,,20110210,
1,4,20110206,9,,,,,,,,,,3,,,,,,20110209,,,,,,,,,,,,20110210,
1,5,20110206,9,,,,,,,,,,3,,,,,,20110209,,,,,,,,,,,,20110210,
1,6,20110206,9,,,,,,,,,,3,,,,,,20110209,,,,,,,,,,,,20110210,
1,4,20110207,9,,,,,,,,,,3,,,,,,20110209,,,,,,,,,,,,20110210,
1,5,20110207,9,,,,,,,,,,3,,,,,,20110209,,,,,,,,,,,,20110210,
1,6,20110207,9,,,,,,,,,,3,,,,,,20110209,,,,,,,,,,,,20110210,
1,4,20110205,7,,,,,,,,,,1,,,,,,20110207,,,,,,,,,,,,20110211,
1,5,20110205,7,,,,,,,,,,1,,,,,,20110207,,,,,,,,,,,,20110211,
1,6,20110205,7,,,,,,,,,,1,,,,,,20110207,,,,,,,,,,,,20110211,
1,4,20110206,7,,,,,,,,,,1,,,,,,20110207,,,,,,,,,,,,20110211,
1,5,20110206,7,,,,,,,,,,1,,,,,,20110207,,,,,,,,,,,,20110211,
1,6,20110206,7,,,,,,,,,,1,,,,,,20110207,,,,,,,,,,,,20110211,
1,4,20110207,7,,,,,,,,,,1,,,,,,20110207,,,,,,,,,,,,20110211,
1,5,20110207,7,,,,,,,,,,1,,,,,,20110207,,,,,,,,,,,,20110211,
1,6,20110207,7,,,,,,,,,,1,,,,,,20110207,,,,,,,,,,,,20110211,
1,4,20110205,7,,,,,,,,,,1,,,,,,20110208,,,,,,,,,,,,20110211,
1,5,20110205,7,,,,,,,,,,1,,,,,,20110208,,,,,,,,,,,,20110211,
1,6,20110205,7,,,,,,,,,,1,,,,,,20110208,,,,,,,,,,,,20110211,
1,4,20110206,7,,,,,,,,,,1,,,,,,20110208,,,,,,,,,,,,20110211,
1,5,20110206,7,,,,,,,,,,1,,,,,,20110208,,,,,,,,,,,,20110211,
1,6,20110206,7,,,,,,,,,,1,,,,,,20110208,,,,,,,,,,,,20110211,
1,4,20110207,7,,,,,,,,,,1,,,,,,20110208,,,,,,,,,,,,20110211,
1,5,20110207,7,,,,,,,,,,1,,,,,,20110208,,,,,,,,,,,,20110211,
1,6,20110207,7,,,,,,,,,,1,,,,,,20110208,,,,,,,,,,,,20110211,
1,4,20110205,7,,,,,,,,,,1,,,,,,20110209,,,,,,,,,,,,20110211,
1,5,20110205,7,,,,,,,,,,1,,,,,,20110209,,,,,,,,,,,,20110211,
1,6,20110205,7,,,,,,,,,,1,,,,,,20110209,,,,,,,,,,,,20110211,
1,4,20110206,7,,,,,,,,,,1,,,,,,20110209,,,,,,,,,,,,20110211,
1,5,20110206,7,,,,,,,,,,1,,,,,,20110209,,,,,,,,,,,,20110211,
1,6,20110206,7,,,,,,,,,,1,,,,,,20110209,,,,,,,,,,,,20110211,
1,4,20110207,7,,,,,,,,,,1,,,,,,20110209,,,,,,,,,,,,20110211,
1,5,20110207,7,,,,,,,,,,1,,,,,,20110209,,,,,,,,,,,,20110211,
1,6,20110207,7,,,,,,,,,,1,,,,,,20110209,,,,,,,,,,,,20110211,
1,4,20110205,8,,,,,,,,,,1,,,,,,20110207,,,,,,,,,,,,20110211,
1,5,20110205,8,,,,,,,,,,1,,,,,,20110207,,,,,,,,,,,,20110211,
1,6,20110205,8,,,,,,,,,,1,,,,,,20110207,,,,,,,,,,,,20110211,
1,4,20110206,8,,,,,,,,,,1,,,,,,20110207,,,,,,,,,,,,20110211,
1,5,20110206,8,,,,,,,,,,1,,,,,,20110207,,,,,,,,,,,,20110211,
1,6,20110206,8,,,,,,,,,,1,,,,,,20110207,,,,,,,,,,,,20110211,
1,4,20110207,8,,,,,,,,,,1,,,,,,20110207,,,,,,,,,,,,20110211,
1,5,20110207,8,,,,,,,,,,1,,,,,,20110207,,,,,,,,,,,,20110211,
1,6,20110207,8,,,,,,,,,,1,,,,,,20110207,,,,,,,,,,,,20110211,
1,4,20110205,8,,,,,,,,,,1,,,,,,20110208,,,,,,,,,,,,20110211,
1,5,20110205,8,,,,,,,,,,1,,,,,,20110208,,,,,,,,,,,,20110211,
1,6,20110205,8,,,,,,,,,,1,,,,,,20110208,,,,,,,,,,,,20110211,
1,4,20110206,8,,,,,,,,,,1,,,,,,20110208,,,,,,,,,,,,20110211,
1,5,20110206,8,,,,,,,,,,1,,,,,,20110208,,,,,,,,,,,,20110211,
1,6,20110206,8,,,,,,,,,,1,,,,,,20110208,,,,,,,,,,,,20110211,
1,4,20110207,8,,,,,,,,,,1,,,,,,20110208,,,,,,,,,,,,20110211,
1,5,20110207,8,,,,,,,,,,1,,,,,,20110208,,,,,,,,,,,,20110211,
1,6,20110207,8,,,,,,,,,,1,,,,,,20110208,,,,,,,,,,,,20110211,
1,4,20110205,8,,,,,,,,,,1,,,,,,20110209,,,,,,,,,,,,20110211,
1,5,20110205,8,,,,,,,,,,1,,,,,,20110209,,,,,,,,,,,,20110211,
1,6,20110205,8,,,,,,,,,,1,,,,,,20110209,,,,,,,,,,,,20110211,
1,4,20110206,8,,,,,,,,,,1,,,,,,20110209,,,,,,,,,,,,20110211,
1,5,20110206,8,,,,,,,,,,1,,,,,,20110209,,,,,,,,,,,,20110211,
1,6,20110206,8,,,,,,,,,,1,,,,,,20110209,,,,,,,,,,,,20110211,
1,4,20110207,8,,,,,,,,,,1,,,,,,20110209,,,,,,,,,,,,20110211,
1,5,20110207,8,,,,,,,,,,1,,,,,,20110209,,,,,,,,,,,,20110211,
1,6,20110207,8,,,,,,,,,,1,,,,,,20110209,,,,,,,,,,,,20110211,
1,4,20110205,9,,,,,,,,,,1,,,,,,20110207,,,,,,,,,,,,20110211,
1,5,20110205,9,,,,,,,,,,1,,,,,,20110207,,,,,,,,,,,,20110211,
1,6,20110205,9,,,,,,,,,,1,,,,,,20110207,,,,,,,,,,,,20110211,
1,4,20110206,9,,,,,,,,,,1,,,,,,20110207,,,,,,,,,,,,20110211,
1,5,20110206,9,,,,,,,,,,1,,,,,,20110207,,,,,,,,,,,,20110211,
1,6,20110206,9,,,,,,,,,,1,,,,,,20110207,,,,,,,,,,,,20110211,
1,4,20110207,9,,,,,,,,,,1,,,,,,20110207,,,,,,,,,,,,20110211,
1,5,20110207,9,,,,,,,,,,1,,,,,,20110207,,,,,,,,,,,,20110211,
1,6,20110207,9,,,,,,,,,,1,,,,,,20110207,,,,,,,,,,,,20110211,
1,4,20110205,9,,,,,,,,,,1,,,,,,20110208,,,,,,,,,,,,20110211,
1,5,20110205,9,,,,,,,,,,1,,,,,,20110208,,,,,,,,,,,,20110211,
1,6,20110205,9,,,,,,,,,,1,,,,,,20110208,,,,,,,,,,,,20110211,
1,4,20110206,9,,,,,,,,,,1,,,,,,20110208,,,,,,,,,,,,20110211,
1,5,20110206,9,,,,,,,,,,1,,,,,,20110208,,,,,,,,,,,,20110211,
1,6,20110206,9,,,,,,,,,,1,,,,,,20110208,,,,,,,,,,,,20110211,
1,4,20110207,9,,,,,,,,,,1,,,,,,20110208,,,,,,,,,,,,20110211,
1,5,20110207,9,,,,,,,,,,1,,,,,,20110208,,,,,,,,,,,,20110211,
1,6,20110207,9,,,,,,,,,,1,,,,,,20110208,,,,,,,,,,,,20110211,
1,4,20110205,9,,,,,,,,,,1,,,,,,20110209,,,,,,,,,,,,20110211,
1,5,20110205,9,,,,,,,,,,1,,,,,,20110209,,,,,,,,,,,,20110211,
1,6,20110205,9,,,,,,,,,,1,,,,,,20110209,,,,,,,,,,,,20110211,
1,4,20110206,9,,,,,,,,,,1,,,,,,20110209,,,,,,,,,,,,20110211,
1,5,20110206,9,,,,,,,,,,1,,,,,,20110209,,,,,,,,,,,,20110211,
1,6,20110206,9,,,,,,,,,,1,,,,,,20110209,,,,,,,,,,,,20110211,
1,4,20110207,9,,,,,,,,,,1,,,,,,20110209,,,,,,,,,,,,20110211,
1,5,20110207,9,,,,,,,,,,1,,,,,,20110209,,,,,,,,,,,,20110211,
1,6,20110207,9,,,,,,,,,,1,,,,,,20110209,,,,,,,,,,,,20110211,
1,4,20110205,7,,,,,,,,,,2,,,,,,20110207,,,,,,,,,,,,20110211,
1,5,20110205,7,,,,,,,,,,2,,,,,,20110207,,,,,,,,,,,,20110211,
1,6,20110205,7,,,,,,,,,,2,,,,,,20110207,,,,,,,,,,,,20110211,
1,4,20110206,7,,,,,,,,,,2,,,,,,20110207,,,,,,,,,,,,20110211,
1,5,20110206,7,,,,,,,,,,2,,,,,,20110207,,,,,,,,,,,,20110211,
1,6,20110206,7,,,,,,,,,,2,,,,,,20110207,,,,,,,,,,,,20110211,
1,4,20110207,7,,,,,,,,,,2,,,,,,20110207,,,,,,,,,,,,20110211,
1,5,20110207,7,,,,,,,,,,2,,,,,,20110207,,,,,,,,,,,,20110211,
1,6,20110207,7,,,,,,,,,,2,,,,,,20110207,,,,,,,,,,,,20110211,
1,4,20110205,7,,,,,,,,,,2,,,,,,20110208,,,,,,,,,,,,20110211,
1,5,20110205,7,,,,,,,,,,2,,,,,,20110208,,,,,,,,,,,,20110211,
1,6,20110205,7,,,,,,,,,,2,,,,,,20110208,,,,,,,,,,,,20110211,
1,4,20110206,7,,,,,,,,,,2,,,,,,20110208,,,,,,,,,,,,20110211,
1,5,20110206,7,,,,,,,,,,2,,,,,,20110208,,,,,,,,,,,,20110211,
1,6,20110206,7,,,,,,,,,,2,,,,,,20110208,,,,,,,,,,,,20110211,
1,4,20110207,7,,,,,,,,,,2,,,,,,20110208,,,,,,,,,,,,20110211,
1,5,20110207,7,,,,,,,,,,2,,,,,,20110208,,,,,,,,,,,,20110211,
1,6,20110207,7,,,,,,,,,,2,,,,,,20110208,,,,,,,,,,,,20110211,
1,4,20110205,7,,,,,,,,,,2,,,,,,20110209,,,,,,,,,,,,20110211,
1,5,20110205,7,,,,,,,,,,2,,,,,,20110209,,,,,,,,,,,,20110211,
1,6,20110205,7,,,,,,,,,,2,,,,,,20110209,,,,,,,,,,,,20110211,
1,4,20110206,7,,,,,,,,,,2,,,,,,20110209,,,,,,,,,,,,20110211,
1,5,20110206,7,,,,,,,,,,2,,,,,,20110209,,,,,,,,,,,,20110211,
1,6,20110206,7,,,,,,,,,,2,,,,,,20110209,,,,,,,,,,,,20110211,
1,4,20110207,7,,,,,,,,,,2,,,,,,20110209,,,,,,,,,,,,20110211,
1,5,20110207,7,,,,,,,,,,2,,,,,,20110209,,,,,,,,,,,,20110211,
1,6,20110207,7,,,,,,,,,,2,,,,,,20110209,,,,,,,,,,,,20110211,
1,4,20110205,8,,,,,,,,,,2,,,,,,20110207,,,,,,,,,,,,20110211,
1,5,20110205,8,,,,,,,,,,2,,,,,,20110207,,,,,,,,,,,,20110211,
1,6,20110205,8,,,,,,,,,,2,,,,,,20110207,,,,,,,,,,,,20110211,
1,4,20110206,8,,,,,,,,,,2,,,,,,20110207,,,,,,,,,,,,20110211,
1,5,20110206,8,,,,,,,,,,2,,,,,,20110207,,,,,,,,,,,,20110211,
1,6,20110206,8,,,,,,,,,,2,,,,,,20110207,,,,,,,,,,,,20110211,
1,4,20110207,8,,,,,,,,,,2,,,,,,20110207,,,,,,,,,,,,20110211,
1,5,20110207,8,,,,,,,,,,2,,,,,,20110207,,,,,,,,,,,,20110211,
1,6,20110207,8,,,,,,,,,,2,,,,,,20110207,,,,,,,,,,,,20110211,
1,4,20110205,8,,,,,,,,,,2,,,,,,20110208,,,,,,,,,,,,20110211,
1,5,20110205,8,,,,,,,,,,2,,,,,,20110208,,,,,,,,,,,,20110211,
1,6,20110205,8,,,,,,,,,,2,,,,,,20110208,,,,,,,,,,,,20110211,
1,4,20110206,8,,,,,,,,,,2,,,,,,20110208,,,,,,,,,,,,20110211,
1,5,20110206,8,,,,,,,,,,2,,,,,,20110208,,,,,,,,,,,,20110211,
1,6,20110206,8,,,,,,,,,,2,,,,,,20110208,,,,,,,,,,,,20110211,
1,4,20110207,8,,,,,,,,,,2,,,,,,20110208,,,,,,,,,,,,20110211,
1,5,20110207,8,,,,,,,,,,2,,,,,,20110208,,,,,,,,,,,,20110211,
1,6,20110207,8,,,,,,,,,,2,,,,,,20110208,,,,,,,,,,,,20110211,
1,4,20110205,8,,,,,,,,,,2,,,,,,20110209,,,,,,,,,,,,20110211,
1,5,20110205,8,,,,,,,,,,2,,,,,,20110209,,,,,,,,,,,,20110211,
1,6,20110205,8,,,,,,,,,,2,,,,,,20110209,,,,,,,,,,,,20110211,
1,4,20110206,8,,,,,,,,,,2,,,,,,20110209,,,,,,,,,,,,20110211,
1,5,20110206,8,,,,,,,,,,2,,,,,,20110209,,,,,,,,,,,,20110211,
1,6,20110206,8,,,,,,,,,,2,,,,,,20110209,,,,,,,,,,,,20110211,
1,4,20110207,8,,,,,,,,,,2,,,,,,20110209,,,,,,,,,,,,20110211,
1,5,20110207,8,,,,,,,,,,2,,,,,,20110209,,,,,,,,,,,,20110211,
1,6,20110207,8,,,,,,,,,,2,,,,,,20110209,,,,,,,,,,,,20110211,
1,4,20110205,9,,,,,,,,,,2,,,,,,20110207,,,,,,,,,,,,20110211,
1,5,20110205,9,,,,,,,,,,2,,,,,,20110207,,,,,,,,,,,,20110211,
1,6,20110205,9,,,,,,,,,,2,,,,,,20110207,,,,,,,,,,,,20110211,
1,4,20110206,9,,,,,,,,,,2,,,,,,20110207,,,,,,,,,,,,20110211,
1,5,20110206,9,,,,,,,,,,2,,,,,,20110207,,,,,,,,,,,,20110211,
1,6,20110206,9,,,,,,,,,,2,,,,,,20110207,,,,,,,,,,,,20110211,
1,4,20110207,9,,,,,,,,,,2,,,,,,20110207,,,,,,,,,,,,20110211,
1,5,20110207,9,,,,,,,,,,2,,,,,,20110207,,,,,,,,,,,,20110211,
1,6,20110207,9,,,,,,,,,,2,,,,,,20110207,,,,,,,,,,,,20110211,
1,4,20110205,9,,,,,,,,,,2,,,,,,20110208,,,,,,,,,,,,20110211,
1,5,20110205,9,,,,,,,,,,2,,,,,,20110208,,,,,,,,,,,,20110211,
1,6,20110205,9,,,,,,,,,,2,,,,,,20110208,,,,,,,,,,,,20110211,
1,4,20110206,9,,,,,,,,,,2,,,,,,20110208,,,,,,,,,,,,20110211,
1,5,20110206,9,,,,,,,,,,2,,,,,,20110208,,,,,,,,,,,,20110211,
1,6,20110206,9,,,,,,,,,,2,,,,,,20110208,,,,,,,,,,,,20110211,
1,4,20110207,9,,,,,,,,,,2,,,,,,20110208,,,,,,,,,,,,20110211,
1,5,20110207,9,,,,,,,,,,2,,,,,,20110208,,,,,,,,,,,,20110211,
1,6,20110207,9,,,,,,,,,,2,,,,,,20110208,,,,,,,,,,,,20110211,
1,4,20110205,9,,,,,,,,,,2,,,,,,20110209,,,,,,,,,,,,20110211,
1,5,20110205,9,,,,,,,,,,2,,,,,,20110209,,,,,,,,,,,,20110211,
1,6,20110205,9,,,,,,,,,,2,,,,,,20110209,,,,,,,,,,,,20110211,
1,4,20110206,9,,,,,,,,,,2,,,,,,20110209,,,,,,,,,,,,20110211,
1,5,20110206,9,,,,,,,,,,2,,,,,,20110209,,,,,,,,,,,,20110211,
1,6,20110206,9,,,,,,,,,,2,,,,,,20110209,,,,,,,,,,,,20110211,
1,4,20110207,9,,,,,,,,,,2,,,,,,20110209,,,,,,,,,,,,20110211,
1,5,20110207,9,,,,,,,,,,2,,,,,,20110209,,,,,,,,,,,,20110211,
1,6,20110207,9,,,,,,,,,,2,,,,,,20110209,,,,,,,,,,,,20110211,
1,4,20110205,7,,,,,,,,,,3,,,,,,20110207,,,,,,,,,,,,20110211,
1,5,20110205,7,,,,,,,,,,3,,,,,,20110207,,,,,,,,,,,,20110211,
1,6,20110205,7,,,,,,,,,,3,,,,,,20110207,,,,,,,,,,,,20110211,
1,4,20110206,7,,,,,,,,,,3,,,,,,20110207,,,,,,,,,,,,20110211,
1,5,20110206,7,,,,,,,,,,3,,,,,,20110207,,,,,,,,,,,,20110211,
1,6,20110206,7,,,,,,,,,,3,,,,,,20110207,,,,,,,,,,,,20110211,
1,4,20110207,7,,,,,,,,,,3,,,,,,20110207,,,,,,,,,,,,20110211,
1,5,20110207,7,,,,,,,,,,3,,,,,,20110207,,,,,,,,,,,,20110211,
1,6,20110207,7,,,,,,,,,,3,,,,,,20110207,,,,,,,,,,,,20110211,
1,4,20110205,7,,,,,,,,,,3,,,,,,20110208,,,,,,,,,,,,20110211,
1,5,20110205,7,,,,,,,,,,3,,,,,,20110208,,,,,,,,,,,,20110211,
1,6,20110205,7,,,,,,,,,,3,,,,,,20110208,,,,,,,,,,,,20110211,
1,4,20110206,7,,,,,,,,,,3,,,,,,20110208,,,,,,,,,,,,20110211,
1,5,20110206,7,,,,,,,,,,3,,,,,,20110208,,,,,,,,,,,,20110211,
1,6,20110206,7,,,,,,,,,,3,,,,,,20110208,,,,,,,,,,,,20110211,
1,4,20110207,7,,,,,,,,,,3,,,,,,20110208,,,,,,,,,,,,20110211,
1,5,20110207,7,,,,,,,,,,3,,,,,,20110208,,,,,,,,,,,,20110211,
1,6,20110207,7,,,,,,,,,,3,,,,,,20110208,,,,,,,,,,,,20110211,
1,4,20110205,7,,,,,,,,,,3,,,,,,20110209,,,,,,,,,,,,20110211,
1,5,20110205,7,,,,,,,,,,3,,,,,,20110209,,,,,,,,,,,,20110211,
1,6,20110205,7,,,,,,,,,,3,,,,,,20110209,,,,,,,,,,,,20110211,
1,4,20110206,7,,,,,,,,,,3,,,,,,20110209,,,,,,,,,,,,20110211,
1,5,20110206,7,,,,,,,,,,3,,,,,,20110209,,,,,,,,,,,,20110211,
1,6,20110206,7,,,,,,,,,,3,,,,,,20110209,,,,,,,,,,,,20110211,
1,4,20110207,7,,,,,,,,,,3,,,,,,20110209,,,,,,,,,,,,20110211,
1,5,20110207,7,,,,,,,,,,3,,,,,,20110209,,,,,,,,,,,,20110211,
1,6,20110207,7,,,,,,,,,,3,,,,,,20110209,,,,,,,,,,,,20110211,
